Az_deg,El_deg,Gain_dBi,Gain_linear
65,-50,0.839123974484474,1.21314411965703
65,-45,1.31627362251927,1.35402711772499
65,-40,1.66212664627189,1.46626566381517
65,-35,1.90299017471997,1.54988336675087
65,-30,2.06076822916987,1.6072255320882
65,-25,2.15335809145528,1.64185881557383
65,-20,2.19468399103221,1.65755672241141
65,-15,2.19461898470394,1.65753191185671
65,-10,2.15898646884586,1.64398801410009
65,-5,2.08975523479994,1.61798884640295
65,0,1.98545301363146,1.57959336691406
65,5,1.84174734189921,1.52818078334283
65,10,1.65210196282056,1.46288503192922
65,15,1.40841739375632,1.38306228740081
65,20,1.10159300162834,1.28872217111102
65,25,0.721984512193814,1.18086010738002
65,30,0.259758931709295,1.06163662621051
65,35,-0.294838690290503,0.934364072635175
65,40,-0.951293729075094,0.803286793727762
65,45,-1.71869896990421,0.67317829228956
65,50,-2.60568213564536,0.548822346662756
65,55,-3.62027979832093,0.434482231341821
65,60,-4.7693369603255,0.333477321035404
65,65,-6.05605026801457,0.2479676197278
65,70,-7.47163344026837,0.178993250959732
65,75,-8.97081254967459,0.126741471484568
65,80,-10.4122797131587,0.0909435763244615
65,85,-11.4712386114335,0.071264975284496
65,90,-11.7031081374923,0.0675599292737588
70,-90,-12.4798446578063,0.0564957182326359
70,-85,-10.6591514543877,0.0859181376129118
70,-80,-8.12833240535093,0.153874537103361
70,-75,-5.91081091764703,0.256400523899469
70,-70,-4.12907307818792,0.386449448790297
70,-65,-2.717745919715,0.534841881627955
70,-60,-1.60214360266952,0.691489579341596
70,-55,-0.722971484737419,0.846647931237951
70,-50,-0.035030320358792,0.991966413780937
70,-45,0.496734308191815,1.12117506592573
70,-40,0.900258334251218,1.23034195387772
70,-35,1.198274704066,1.31773314652836
70,-30,1.40941204102218,1.3833790808953
70,-25,1.54876228195803,1.42848678874185
70,-20,1.62814091538603,1.45483617547086
70,-15,1.65621094926123,1.46426976498181
70,-10,1.63859597352034,1.4583427178338
70,-5,1.57806114266287,1.43815638668053
70,0,1.47479379777064,1.40436300309525
70,5,1.32677462926989,1.35730504372283
70,10,1.13020343747553,1.29724003644797
70,15,0.879933724070451,1.22459751103367
70,20,0.569874251516435,1.14021677249608
70,25,0.193326021219107,1.04552061910282
70,30,-0.256767528653844,0.942590909711404
70,35,-0.787675142486818,0.83412758882536
70,40,-1.40685539614414,0.723293330344696
70,45,-2.1220718903784,0.613469267319477
70,50,-2.94163108110246,0.507968628798879
70,55,-3.87461948735359,0.409768010587365
70,60,-4.93069700975376,0.321314481184757
70,65,-6.11812949644895,0.244448316333061
70,70,-7.43644984939455,0.180449222459221
70,75,-8.85463588193663,0.130177645361144
